DY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WZTo3LNu_mllmin01_NNPDF31_TuneCP5_13TeV_powheg_pythia8,HIG,2,#N/A,89.48,89.48,#N/A,3.73%,#N/A,#N/A,1.0,1.0,1.0,1.0,,63.7,#N/A,,89.5,#N/A,,28.8,#N/A,,25.8,#N/A,HWW_differential_EFT,,,1
WZTo2L2Q_13TeV_amcatnloFXFX_madspin_pythia8,HIG,2,#N/A,28.19,28.19,6331,19.84%,17402.59687,1.620,1.0,1.0,1.0,1.0,,20.1,0.027,,28.2,0.027,,9.1,0.027,,8.1,0.027,Diboson_resonances_WZ_3lnu,,,1
ZZTo2L2Q_13TeV_amcatnloFXFX_madspin_pythia8,HIG,2,#N/A,27.90,27.90,3688,18.12%,9073.491777,3.075,1.0,1.0,1.0,1.0,,19.9,0.052,,27.9,0.052,,9.0,0.052,,8.0,0.052,Diboson_resonances_WZ_3lnu,,,1
ZZTo4L_M-1toInf_TuneCP5_13TeV_powheg_pythia8,SUS,2,#N/A,70.23,70.23,#N/A,1.16%,#N/A,#N/A,1.0,1.0,1.0,1.0,,50.0,#N/A,,70.2,#N/A,,22.6,#N/A,,20.2,#N/A,Diboson_resonances_WZ_3lnu,,,1
GluGluToContinToZZTo4mu_13TeV_TuneCP5_MCFM701_pythia8,SMP,3,#N/A,0.95,0.95,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.7,#N/A,,0.9,#N/A,,0.3,#N/A,,0.3,#N/A,,,,3
GluGluToContinToZZTo4e_13TeV_TuneCP5_MCFM701_pythia8,SMP,3,#N/A,0.91,0.91,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.7,#N/A,,0.9,#N/A,,0.3,#N/A,,0.3,#N/A,,,,3
GluGluToContinToZZTo4tau_13TeV_TuneCP5_MCFM701_pythia8,SMP,3,#N/A,0.47,0.47,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.3,#N/A,,0.5,#N/A,,0.2,#N/A,,0.1,#N/A,,,,3
GluGluToContinToZZTo2e2tau_13TeV_TuneCP5_MCFM701_pythia8,SMP,3,#N/A,0.50,0.50,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.4,#N/A,,0.5,#N/A,,0.2,#N/A,,0.1,#N/A,,,,3
GluGluToContinToZZTo2e2mu_13TeV_TuneCP5_MCFM701_pythia8,SMP,3,#N/A,0.50,0.50,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.4,#N/A,,0.5,#N/A,,0.2,#N/A,,0.1,#N/A,,,,3
GluGluToContinToZZTo2mu2tau_13TeV_TuneCP5_MCFM701_pythia8,SMP,3,#N/A,0.50,0.50,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.4,#N/A,,0.5,#N/A,,0.2,#N/A,,0.1,#N/A,,,,3
WGToLNuG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8,SMP,2,#N/A,56.00,27.93,192.3,19.95%,532.3386809,105.196,1.0,1.0,1.0,1.0,,39.9,1.783,,56.0,1.783,,18.0,1.783,,16.1,1.783,,,,1
WGToLNuG_TuneCP5_13TeV-madgraphMLM-pythia8,SMP,2,#N/A,6.01,6.01,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,4.3,#N/A,,6.0,#N/A,,1.9,#N/A,,1.7,#N/A,,,,1
WZJJToLNu_EWK_QCD_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,0.48,0.48,#N/A,0.17%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.3,#N/A,,0.5,#N/A,,0.2,#N/A,,0.1,#N/A,,,,1
WLLJJ_WToLNu_EWK_TuneCP5_13TeV_madgraph-madspin-pythia8,SMP,2,#N/A,1.00,1.00,0.01628,0.33%,0.01649482835,60588.687,1.0,1.0,1.0,1.0,,0.7,1026.927,,1.0,1026.927,,0.3,1026.927,,0.3,1026.927,,,,1
WpWpJJ_EWK-QCD_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,0.15,0.15,0.04932,0.33%,0.04998423494,3000.946,1.0,1.0,1.0,1.0,,0.1,50.863,,0.2,50.863,,0.0,50.863,,0.0,50.863,,,,1
WpWpJJ_QCD_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,0.15,0.15,#N/A,0.17%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.1,#N/A,,0.2,#N/A,,0.0,#N/A,,0.0,#N/A,,,,1
WmWmJJ_EWK_TuneCP5_13TeV-powheg-pythia8,SMP,2,#N/A,1.45,1.45,#N/A,0.03%,#N/A,#N/A,1.0,1.0,1.0,1.0,,1.0,#N/A,,1.5,#N/A,,0.5,#N/A,,0.4,#N/A,,,,1
WpWpJJ_EWK_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,0.15,0.15,#N/A,0.27%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.1,#N/A,,0.1,#N/A,,0.0,#N/A,,0.0,#N/A,,,,1
ZZJJTo4L_QCD_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,3.75,3.75,#N/A,0.04%,#N/A,#N/A,1.0,1.0,1.0,1.0,,2.7,#N/A,,3.7,#N/A,,1.2,#N/A,,1.1,#N/A,,,,1
ZZJJTo4L_EWK_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,3.91,3.91,#N/A,0.29%,#N/A,#N/A,1.0,1.0,1.0,1.0,,2.8,#N/A,,3.9,#N/A,,1.3,#N/A,,1.1,#N/A,,,,1
ZZJJTo4L_TuneCP5_13TeV-madgraph-pythia8,SMP,2,#N/A,3.98,3.98,#N/A,0.05%,#N/A,#N/A,1.0,1.0,1.0,1.0,,2.8,#N/A,,4.0,#N/A,,1.3,#N/A,,1.1,#N/A,,,,1
ZZTo4L_TuneCP5_DoubleScattering_13TeV-pythia8,SMP,2,#N/A,1.00,1.00,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.7,#N/A,,1.0,#N/A,,0.3,#N/A,,0.3,#N/A,,,,1
WWTo2L2Nu_DoubleScattering_13TeV-pythia8,SMP,2,#N/A,0.87,0.87,0.1703,0.00%,0.1703,5117.440,1.0,1.0,1.0,1.0,,0.6,86.736,,0.9,86.736,,0.3,86.736,,0.3,86.736,,,,1
WWTo2L2Nu_DoubleScattering_13TeV-herwigpp,,,#N/A,,,,,,,,,,,,,,,,,,0.3,86.736,,0.3,86.736,,,,
WWW_4F_TuneCP5_13TeV-amcatnlo-pythia8,SMP,2,#N/A,0.24,0.24,0.2086,6.13%,0.270906892,885.913,1.0,1.0,1.0,1.0,,0.2,15.015,,0.2,15.015,,0.1,15.015,,0.1,15.015,,,,1
WWW_4F_DiLeptonFilter_TuneCP5_13TeV-amcatnlo-pythia8,SMP,2,#N/A,0.76,0.76,#N/A,6.32%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.5,#N/A,,0.8,#N/A,,0.2,#N/A,,0.2,#N/A,,,,1
WWZ_TuneCP5_13TeV-amcatnlo-pythia8,SMP,2,#N/A,0.25,0.25,#N/A,6.02%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.2,#N/A,,0.3,#N/A,,0.1,#N/A,,0.1,#N/A,,,,1
WZZ_TuneCP5_13TeV-amcatnlo-pythia8,SMP,2,#N/A,0.25,0.25,0.05565,6.18%,0.07246598326,3449.895,1.0,1.0,1.0,1.0,,0.2,58.473,,0.3,58.473,,0.1,58.473,,0.1,58.473,,,,1
ZZZ_TuneCP5_13TeV-amcatnlo-pythia8,SMP,2,#N/A,0.25,0.25,0.01398,7.14%,0.019028993,13137.847,1.0,1.0,1.0,1.0,,0.2,222.675,,0.3,222.675,,0.1,222.675,,0.1,222.675,,,,1
THW_5f_Hincl_13TeV_madgraph_pythia8,HIG,3,#N/A,1.50,1.50,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,1.1,#N/A,,1.5,#N/A,,0.5,#N/A,,0.4,#N/A,,,,3
THQ_4f_Hincl_13TeV_madgraph_pythia8,HIG,3,#N/A,3.38,3.38,0.3184,0.30%,0.322259118,10476.026,1.0,1.0,1.0,1.0,,2.4,177.560,,3.4,177.560,,1.1,177.560,,1.0,177.560,,,,3
GluGluHToZZTo4L_M125_13TeV_powheg2_JHUGenV7011_pythia8,HIG,3,#N/A,0.96,0.96,28.87,0.51%,29.46690293,32.511,1.0,1.0,1.0,1.0,,0.7,0.551,,1.0,0.551,,0.3,0.551,,0.3,0.551,HtoZZ,,,3
VBF_HToZZTo4L_M125_13TeV_powheg2_JHUGenV7011_pythia8,HIG,3,#N/A,0.50,0.50,3935,0.07%,3945.282588,0.127,1.0,1.0,1.0,1.0,,0.4,0.002,,0.5,0.002,,0.2,0.002,,0.1,0.002,HtoZZ,,,3
ggZH_HToTauTau_ZToLL_M125_13TeV_powheg_pythia8,HIG,3,#N/A,2.91,2.91,0.00078,0.00%,0.00078,3727519.231,1.0,1.0,1.0,1.0,,2.1,63178.292,,2.9,63178.292,,0.9,63178.292,,0.8,63178.292,,,,3
GluGluZH_HToWW_ZTo2L_M125_13TeV_powheg_pythia8_TuneCP5_PSweights,HIG,3,#N/A,0.50,0.50,#N/A,0.00%,#N/A,#N/A,1.0,1.0,1.0,1.0,,0.4,#N/A,,0.5,#N/A,,0.2,#N/A,,0.1,#N/A,,,,3
GluGluToZH_HToZZTo4L_M125_13TeV_JHUGenV723_pythia8,HIG,3,#N/A,0.95,0.95,0.1057,0.00%,0.1057,8994.768,1.0,1.0,1.0,1.0,,0.7,152.454,,1.0,152.454,,0.3,152.454,,0.3,152.454,HtoZZ,,,3
bbH_HToZZTo4L_M125_13TeV_JHUGenV7011_pythia8,HIG,3,#N/A,0.49,0.49,1,0.00%,1,488.200,1.0,1.0,1.0,1.0,,0.3,8.275,,0.5,8.275,,0.2,8.275,,0.1,8.275,HtoZZ,,,3
VHToNonbb_M125_13TeV_amcatnloFXFX_madspin_pythia8,SUS,3,#N/A,1.10,1.10,2505,25.39%,10338.02489,0.107,1.0,1.0,1.0,1.0,,0.8,0.002,,1.1,0.002,,0.4,0.002,,0.3,0.002,,,,3
VHToNonbb_M125_DiLeptonFilter_TuneCP5_13TeV_amcatnloFXFX_madspin_pythia8,SMP,3,#N/A,2.89,2.89,#N/A,25.60%,#N/A,#N/A,1.0,1.0,1.0,1.0,,2.1,#N/A,,2.9,#N/A,,0.9,#N/A,,0.8,#N/A,,,,3
ttHToNonbb_M125_TuneCP5_13TeV-powheg-pythia8,HIG,3,#N/A,7.53,7.53,0.5638,1.05%,0.5882048544,12794.847,1.0,1.0,1.0,1.0,,5.4,216.862,,7.5,216.862,,2.4,216.862,,2.2,216.862,,,,3
DY1JetsToLL_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,10.97,10.97,316.6,25.86%,1358.578982,8.073,1.0,1.0,1.0,1.1,,8.0,0.140,,11.0,0.137,,3.5,0.136,,3.5,0.152,VHcc,,,3
DY1JetsToLL_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,14.01,14.01,9.543,21.01%,28.38451229,493.569,1.0,1.0,1.0,1.1,,10.0,8.388,,14.0,8.360,,4.5,8.344,,4.5,9.326,VHcc,,,3
DY1JetsToLL_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,7.53,7.53,1.098,18.35%,2.740345331,2748.296,1.0,1.0,1.0,1.2,,5.5,47.787,,7.5,46.388,,2.5,48.015,,2.5,53.664,VHcc,,,3
DY1JetsToLL_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,1.25,1.25,0.1193,15.46%,0.2500283221,4979.988,1.0,1.1,1.0,1.1,,1.0,95.227,,1.3,84.736,,0.4,84.201,,0.4,94.107,VHcc,,,3
DY2JetsToLL_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,24.20,24.20,169.6,34.69%,1807.934928,13.386,1.0,1.0,1.0,1.1,,18.0,0.237,,25.0,0.234,,8.0,0.233,,8.0,0.260,VHcc,,,3
DY2JetsToLL_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,42.79,42.79,15.65,33.32%,140.6705133,304.169,1.0,1.0,1.0,1.1,,31.0,5.247,,43.0,5.181,,14.0,5.238,,14.0,5.854,VHcc,,,3
DY2JetsToLL_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,16.70,16.70,2.737,32.04%,21.2112728,787.527,1.0,1.0,1.0,1.1,,12.0,13.470,,17.0,13.584,,5.5,13.647,,5.5,15.253,VHcc,,,3
DY2JetsToLL_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO,3,#N/A,2.83,2.83,0.4477,30.27%,2.875987939,983.936,1.1,1.2,1.0,1.2,,2.5,20.697,,3.0,17.680,,1.0,18.300,,1.0,20.453,VHcc,,,3
W1JetsToLNu_LHEWpT_100-150_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,200,0.00,2675,22.76%,9012.589459,22.191,0.7,1.4,1.6,1.7,,135.0,0.357,,135.0,0.254,,67.5,0.394,,67.5,0.441,VHcc,,,n/a
W1JetsToLNu_LHEWpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,100,0.00,284,20.61%,821.9760745,121.658,3.7,1.4,1.6,1.7,,368.0,10.660,,368.0,7.588,,184.0,11.782,,184.0,13.168,VHcc,,,n/a
W1JetsToLNu_LHEWpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,4,0.00,8,17.66%,19.12273314,209.175,10.8,1.4,1.6,1.7,,43.0,53.539,,43.0,38.112,,21.5,59.175,,21.5,66.136,VHcc,,,n/a
W1JetsToLNu_LHEWpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,1,0.00,0.9,14.84%,1.820056145,549.434,13.5,1.4,1.6,1.8,,13.5,176.604,,13.5,125.718,,7.0,202.423,,7.0,226.237,VHcc,,,n/a
W2JetsToLNu_LHEWpT_100-150_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,150,0.00,281,33.93%,2720.286054,55.141,0.7,1.4,1.6,1.7,,107.0,0.937,,107.0,0.667,,53.5,1.035,,53.5,1.157,VHcc,,,n/a
W2JetsToLNu_LHEWpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,100,0.00,109,33.10%,954.0982459,104.811,5.0,1.4,1.6,1.7,,497.0,12.403,,497.0,8.829,,249.0,13.736,,249.0,15.352,VHcc,,,n/a
W2JetsToLNu_LHEWpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,20,0.00,18,31.54%,132.053258,151.454,7.2,1.4,1.6,1.7,,144.0,25.964,,144.0,18.483,,72.0,28.697,,72.0,32.073,VHcc,,,n/a
W2JetsToLNu_LHEWpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,EXO?,n/a,#N/A,4,0.00,3,30.02%,18.78755633,212.907,15.3,1.4,1.6,1.7,,61.0,77.305,,61.0,55.031,,30.5,85.443,,30.5,95.495,VHcc,,,n/a
EWKWMinus2Jets_WToLNu_M-50_TuneCP5_13TeV-madgraph-pythia8,HIG,3,#N/A,4.43,4.43,23.24,0.11%,23.33939263,189.688,1.0,1.4,1.7,1.9,,4.5,4.591,,4.5,3.268,,2.5,5.638,,2.5,6.301,,,,3
EWKWPlus2Jets_WToLNu_M-50_TuneCP5_13TeV-madgraph-pythia8,HIG,3,#N/A,4.37,4.37,29.59,0.05%,29.64445667,147.481,1.0,2.8,1.7,1.9,,9.0,7.229,,4.5,2.573,,2.5,4.439,,2.5,4.961,,,,3
ZJetsToNuNu_HT-400To600_13TeV-madgraph,SUS,3,#N/A,9.51,9.51,13.18,0.13%,13.24927925,717.858,2.1,1.3,0.8,0.9,,19.0,34.144,,20.0,25.585,,5.0,19.862,,5.0,22.199,,,,3
ZJetsToNuNu_HT-600To800_13TeV-madgraph,SUS,3,#N/A,5.75,5.75,3257,0.18%,3280.888958,1.752,1.0,2.7,1.6,1.7,,11.5,0.083,,6.0,0.031,,3.0,0.048,,3.0,0.054,,,,3
ZJetsToNuNu_HT-800To1200_13TeV-madgraph,SUS,3,#N/A,2.07,2.07,1.49,0.26%,1.50537333,1372.947,1.0,1.4,2.0,2.3,,2.0,31.633,,2.0,22.518,,1.3,45.451,,1.3,50.798,,,,3
ZJetsToNuNu_HT-1200To2500_13TeV-madgraph,SUS,3,#N/A,0.34,0.34,0.3419,0.42%,0.3477624627,986.875,1.2,2.5,0.8,0.9,,0.7,47.925,,0.4,19.495,,0.1,15.134,,0.1,16.915,,,,3
ZJetsToNuNu_HT-2500ToInf_13TeV-madgraph,SUS,3,#N/A,0.36,0.36,0.005146,1.19%,0.005398985739,66612.326,1.1,0.0,1.6,1.7,,0.0,44.100,,0.4,1255.729,,0.2,1949.684,,0.2,2179.059,,,,3
Z1JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,,0.00,596.4,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.8,,12.5,#N/A,,12.5,#N/A,,6.5,#N/A,,6.5,#N/A,,,,3
Z1JetsToNuNu_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,,0.00,17.98,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,44.0,#N/A,,44.0,#N/A,,22.0,#N/A,,22.0,#N/A,,,,3
Z1JetsToNuNu_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,,0.00,2.057,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,19.0,#N/A,,19.0,#N/A,,9.5,#N/A,,9.5,#N/A,,,,3
Z1JetsToNuNu_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,2.7,2.68,0.2243,15.66%,0.4755569405,5642.725,0.6,1.4,1.6,1.7,,1.6,80.107,,1.6,57.025,,0.8,88.539,,0.8,98.955,,,,3
Z2JetsToNuNu_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,,0.00,325.8,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,20.0,#N/A,,20.0,#N/A,,10.0,#N/A,,10.0,#N/A,,,,3
Z2JetsToNuNu_M-50_LHEZpT_150-250_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,127.3,127.27,29.76,33.31%,267.1641779,476.361,0.7,1.4,1.6,1.7,,83.0,7.397,,83.0,5.266,,41.5,8.176,,41.5,9.137,,,,3
Z2JetsToNuNu_M-50_LHEZpT_250-400_TuneCP5_13TeV-amcnloFXFX-pythia8,HIG,3,#N/A,,0.00,5.166,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,80.0,#N/A,,80.0,#N/A,,40.0,#N/A,,40.0,#N/A,,,,3
Z2JetsToNuNu_M-50_LHEZpT_400-inf_TuneCP5_13TeV-amcnloFXFX-pythia8,Not found,3,#N/A,,0.00,0.846,#N/A,#N/A,#N/A,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,#N/A,,,#N/A,,,#N/A,,,#N/A,,,,3
EWKZ2Jets_ZToLL_M-50_TuneCP5_13TeV-madgraph-pythia8,Not found,3,#N/A,,0.00,4321,#N/A,#N/A,#N/A,#DIV/0!,2.8,1.6,1.7,,2.0,#N/A,,1.0,#N/A,,0.5,#N/A,,0.5,#N/A,,,,3
EWKZ2Jets_ZToNuNu_TuneCP5_13TeV-madgraph-pythia8,Not found,3,#N/A,,0.00,10.66,#N/A,#N/A,#N/A,#DIV/0!,2.8,1.6,1.7,,6.0,#N/A,,3.0,#N/A,,1.5,#N/A,,1.5,#N/A,,,,3
ZZ_TuneCP5_13TeV-pythia8,BTV,3,#N/A,2.0,1.98,12.14,0.00%,12.14,163.015,1.0,1.4,1.6,1.7,,2.0,3.922,,2.0,2.792,,1.0,4.335,,1.0,4.845, TT_resonances_dilep,,,3
GJets_SM_5f_TuneCP5_EWK_13TeV-madgraph-pythia8,SMP,3,#N/A,3.3,3.27,#N/A,0.12%,#N/A,#N/A,0.9,0.9,1.0,1.2,,2.0,#N/A,,3.0,#N/A,,1.0,#N/A,,1.0,#N/A,,,,3
GJets_DR-0p4_HT-100To200_TuneCP5_13TeV-madgraphMLM-pythia8,SUS,3,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,16.0,#N/A,,16.0,#N/A,,8.0,#N/A,,8.0,#N/A,,,,3
GJets_DR-0p4_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8,SUS,3,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,50.0,#N/A,,50.0,#N/A,,25.0,#N/A,,25.0,#N/A,,,,3
GJets_DR-0p4_HT-400To600_TuneCP5_13TeV-madgraphMLM-pythia8,SUS,3,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.4,1.5,,13.5,#N/A,,13.5,#N/A,,6.0,#N/A,,6.0,#N/A,,,,3
GJets_DR-0p4_HT-600ToInf_TuneCP5_13TeV-madgraphMLM-pythia8,SUS,3,#N/A,12.5,12.46,#N/A,0.10%,#N/A,#N/A,1.0,1.0,1.5,1.7,,8.5,#N/A,,12.5,#N/A,,6.0,#N/A,,6.0,#N/A,,,,3
TTWJetsToQQ_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8,SUS,3,#N/A,0.8,0.84,0.4316,22.56%,1.433223301,582.809,1.2,1.4,1.6,1.7,,1.0,16.613,,1.0,11.826,,0.5,18.361,,0.5,20.521,,,,3
TTGJets_TuneCP5_13TeV-amcatnloFXFX-madspin-pythia8,SUS,3,#N/A,4.7,4.69,4.2,30.27%,26.97037008,173.966,1.1,5.9,4.7,5.2,,21.0,18.539,,5.0,3.142,,7.5,14.636,,7.5,16.358,,,,3
ttHTobb_M125_TuneCP5_13TeV-powheg-pythia8,HIG,3,#N/A,9.6,9.58,0.5269,1.03%,0.5493981423,17437.263,1.0,1.1,1.6,1.7,,8.0,346.700,,10.0,308.504,,5.0,478.993,,5.0,535.345,,,,3
ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8,TOP,2,#N/A,9.6,9.60,34.91,0.23%,35.23517164,272.398,1.0,1.1,1.6,1.7,,8.0,5.406,,10.0,4.810,,5.0,7.469,,5.0,8.347,,"obsolete, done for NoFullyHadronic decays",,
ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8,TOP,2,#N/A,7.6,7.62,34.97,0.22%,35.27606414,216.096,1.0,1.4,1.6,1.7,,8.0,5.400,,8.0,3.844,,4.0,5.968,,4.0,6.670,,"obsolete, done for NoFullyHadronic decays",,
ST_s-channel_4f_hadronicDecays_TuneCP5_13TeV-amcatnlo-pythia8,TOP,2,#N/A,,0.00,#N/A,#N/A,#N/A,#N/A,#DIV/0!,1.4,0.8,0.9,,10.0,#N/A,,10.0,#N/A,,2.5,#N/A,,2.5,#N/A,,"obsolete, done for leptonic decays only",,
ST_s-channel_4f_InclusiveDecays_13TeV-amcatnlo-pythia8,TOP,2,#N/A,,0.00,10.12,#N/A,#N/A,#N/A,#DIV/0!,1.4,1.6,1.7,,3.0,#N/A,,3.0,#N/A,,1.5,#N/A,,1.5,#N/A,,"obsolete, done for leptonic decays only",,
ZJetsToQQ_HT400to600_qc19_4j_TuneCP5_13TeV-madgraphMLM-pythia8,HIG,3,#N/A,16,16.70,145.4,0.09%,145.9428182,109.632,1.0,1.0,1.0,1.0,,11.4,1.858,0.0,16.0,1.858,0.0,5.2,1.858,,4.6,1.858,,"New gridpacks (fixed inconsistencies, pdgwft). B2G might be interested in looking at the cards.",,3
ZJetsToQQ_HT600to800_qc19_4j_TuneCP5_13TeV-madgraphMLM-pythia8,HIG,3,#N/A,14,14.64,34,0.13%,34.17861133,409.613,1.0,1.0,1.0,1.0,,10.0,6.943,0.0,14.0,6.943,0.0,4.5,6.943,,4.0,6.943,,,,3
ZJetsToQQ_HT800toInf_qc19_4j_TuneCP5_13TeV-madgraphMLM-pythia8,HIG,3,#N/A,12,0.00,18.67,0.00%,18.67,642.742,1.0,1.0,1.0,1.0,,8.5,10.894,0.0,12.0,10.894,0.0,3.9,10.894,,3.5,10.894,,,,3
WJetsToQQ_HT400to600_qc19_3j_TuneCP5_13TeV-madgraphMLM-pythia8,HIG,3,#N/A,10,10.07,315.6,0.11%,316.9409863,31.552,1.0,1.0,1.0,1.0,,7.1,0.535,0.0,10.0,0.535,0.0,3.2,0.535,,2.9,0.535,,,,3
WJetsToQQ_HT600to800_qc19_3j_TuneCP5_13TeV-madgraphMLM-pythia8,HIG,3,#N/A,15,15.30,68.57,0.14%,68.95587879,217.530,1.0,1.0,1.0,1.0,,10.7,3.687,0.0,15.0,3.687,0.0,4.8,3.687,,4.3,3.687,,,,3
WJetsToQQ_HT800toInf_qc19_3j_TuneCP5_13TeV-madgraphMLM-pythia8,HIG,3,#N/A,15,0.00,34.9,0.00%,34.9,429.799,1.0,1.0,1.0,1.0,,10.7,7.285,0.0,15.0,7.285,0.0,4.8,7.285,,4.3,7.285,,,,3
GluGluToWWToENEN_13TeV_MCFM701_pythia8,HIG,3,#N/A,5,0.00,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0,1.0,0,3.6,#N/A,0.0,5.0,#N/A,0.0,1.6,#N/A,,1.4,#N/A,HWW_differential_EFT,,,3
GluGluToWWToENMN_13TeV_MCFM701_pythia8,HIG,3,#N/A,5,0.00,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0,1.0,0,3.6,#N/A,0.0,5.0,#N/A,0.0,1.6,#N/A,,1.4,#N/A,HWW_differential_EFT,,,3
GluGluToWWToENTN_13TeV_MCFM701_pythia8,HIG,3,#N/A,5,0.00,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0,1.0,0,3.6,#N/A,0.0,5.0,#N/A,0.0,1.6,#N/A,,1.4,#N/A,HWW_differential_EFT,,,3
GluGluToWWToMNEN_13TeV_MCFM701_pythia8,HIG,3,#N/A,5,0.00,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0,1.0,0,3.6,#N/A,0.0,5.0,#N/A,0.0,1.6,#N/A,,1.4,#N/A,HWW_differential_EFT,,,3
GluGluToWWToMNMN_13TeV_MCFM701_pythia8,HIG,3,#N/A,5,0.00,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0,1.0,0,3.6,#N/A,0.0,5.0,#N/A,0.0,1.6,#N/A,,1.4,#N/A,HWW_differential_EFT,,,3
GluGluToWWToMNTN_13TeV_MCFM701_pythia8,HIG,3,#N/A,5,0.00,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0,1.0,0,3.6,#N/A,0.0,5.0,#N/A,0.0,1.6,#N/A,,1.4,#N/A,HWW_differential_EFT,,,3
